catalog,schema,table,column_name,data_type,comment
fc_entdata_gold,cdm_dim,dim_store,Auto_Manual,string,null
fc_entdata_gold,cdm_dim,dim_store,store_competitor3_distance,string,null
fc_entdata_gold,cdm_dim,dim_store,store_competitor4,string,null
fc_entdata_gold,cdm_dim,dim_store,store_competitor4_distance,string,null
fc_entdata_gold,cdm_dim,dim_store,store_mclane_dc,string,null
fc_entdata_gold,cdm_dim,dim_store,store_median_secondary,int,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_beantocup_end,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_beantocup_start,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_bfast_end,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_bfast_start,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_bubbler_end,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_bubbler_start,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_froyo_end,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_froyo_start,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_mto_end,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_mto_start,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_pizza_end,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_pizza_start,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_specbev_end,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_specbev_start,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_speedy_end,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_speedy_start,date,null
fc_entdata_gold,cdm_dim,dim_store,store_offer_yogurtmachines,string,null
fc_entdata_gold,cdm_dim,dim_store,store_offertype,string,null
fc_entdata_gold,cdm_dim,dim_store,adv_GNG,string,null
fc_entdata_gold,cdm_dim,dim_store,cat_Approved,string,null
fc_entdata_gold,cdm_dim,dim_store,check_Cashing,string,null
fc_entdata_gold,cdm_dim,dim_store,curbside_Pickup,string,null
fc_entdata_gold,cdm_dim,dim_store,drive_Thru,string,null
fc_entdata_gold,cdm_dim,dim_store,free_Wifi,string,null
fc_entdata_gold,cdm_dim,dim_store,heat_Slides,string,null
fc_entdata_gold,cdm_dim,dim_store,parking_Spaces_Front,string,null
fc_entdata_gold,cdm_dim,dim_store,pizza_Tower,string,null
fc_entdata_gold,cdm_dim,dim_store,chicken,string,null
fc_entdata_gold,cdm_dim,dim_store,total_Truck_Parking,string,null
fc_entdata_gold,cdm_dim,dim_store,truck_Scale,string,null
fc_entdata_gold,cdm_dim,dim_store,truck_parking,string,null
fc_entdata_gold,cdm_dim,dim_store,coam,string,null
fc_entdata_gold,cdm_dim,dim_store,distance_from_primary_highway,string,null
fc_entdata_gold,cdm_dim,dim_store,primary_highway,string,null
fc_entdata_gold,cdm_dim,dim_store,self_checkout,string,null
fc_entdata_gold,cdm_dim,dim_store,package_passer,string,null
fc_entdata_gold,cdm_dim,dim_store,rtd_dc,string,null
fc_entdata_gold,cdm_dim,dim_store,store_open,string,null
fc_entdata_gold,cdm_dim,dim_store,mclane_dc,string,null
fc_entdata_gold,cdm_dim,dim_store,frozen_yogurt_toppings,string,null
fc_entdata_gold,cdm_dim,dim_store,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_store,coremark_dc,string,null
fc_entdata_gold,cdm_dim,dim_store,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_store,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_store,Table,dim_store,
fc_entdata_gold,cdm_dim,dim_store,Created Time,Tue Apr 22 17:27:11 UTC 2025,
fc_entdata_gold,cdm_dim,dim_store,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_store,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_store,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_store,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_store,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_store,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_store_attr,store_key,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_number,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_name,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_address_1,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_address_2,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_address_3,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_city,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,state_name,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,state_code,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_longitude,double,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_latitude,double,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_zip,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_zip4,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_phone,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_phone_formatted,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_phone_alt,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_phone_alt_formatted,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,RSM_Phone_Number,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_status,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,time_zone,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Modem,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Modem_Formatted,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_competitor2_distance,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_competitor3,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_competitor1_distance,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_competitor2,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Grades_on_Canopy_Sign,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Canopy_Sign_Type,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_competitor1,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Open_Time,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,Close_Time,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_secondarytraffic,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,RW_RSM,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_totaltraffic,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_curbcuts_secondary,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Service_Crew_Number,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_curbcuts_primary,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_avg_gasrank,"decimal(22,9)",null
fc_entdata_gold,cdm_dim,dim_store_attr,store_grocery_count,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_pharmacy_count,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_fastfood_count,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_alctobbacco_count,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_curveorientation,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_roadtype_primary,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_lightedintersection,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_areatype,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_pricesign,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_roadtype_secondary,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_totalinsidecompetitors,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,AST_Truck_Number,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,AST_Area,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,OS_Email,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,OS,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,RSM,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,SSM,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Price_Sign_Type,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Grades_on_Price_Sign,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_highlvlbldgtype,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,RSM_Email,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,FuelDestinationMarketID,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_county,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_dma,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,E85_MPD_cnt,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,E0_MPD_cnt,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,HFDiesel_pump_cnt,"decimal(10,1)",null
fc_entdata_gold,cdm_dim,dim_store_attr,Bulk_DEF_pump_Cnt,"decimal(10,1)",null
fc_entdata_gold,cdm_dim,dim_store_attr,store_pumpcount,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_banner,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_seating,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Premium_MPD_cnt,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_fax,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_median_primary,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_primarytraffic,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_remodel_close_date,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_temp_space_close,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_region_desc,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Plus_MPD_cnt,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Reg_MPD_cnt,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Auto_Diesel_MPD_cnt,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Unleaded_88_MPD_cnt,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_parkingspaces,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_bldgtype,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_remodel_open_date,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_24_hour,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_labor_structure,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_division_desc,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_area_desc,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_dma_ID,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_conflictingstore_3,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,short_region_codes,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_opendate,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_closedate,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_sqfoot,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_tankcount,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_temp_space_open,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_perm_billboard,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_remodel_type,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_conflictingstore_1,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_conflictingstore_2,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,available_for_eclub,boolean,null
fc_entdata_gold,cdm_dim,dim_store_attr,enable_daily_redemption_report,boolean,null
fc_entdata_gold,cdm_dim,dim_store_attr,lock_version,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,enable_weekly_redemption_report,boolean,null
fc_entdata_gold,cdm_dim,dim_store_attr,activated,boolean,null
fc_entdata_gold,cdm_dim,dim_store_attr,country,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,punch_id,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,business_id,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,created_at,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,go_live_date,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,enable_pos_monitoring,boolean,null
fc_entdata_gold,cdm_dim,dim_store_attr,it_support_email,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,external_store_id,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_tags,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,loc_email,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Def_Warehouse_Site_Key,"decimal(15,0)",null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_County,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Last_Comm_Date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Is_MasterSite,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Uses_InSite,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Fax,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Fax_Formatted,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Contact,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Email_Address,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_External_ID,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Allow_Delivs_After_Hours,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Last_CommAccr_Date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Template,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Last_StlAccr_Date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Is_Terminal,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Linked_RMS,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Exported_FocalPoint,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Last_Stl_Date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,pdi_ts,binary,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_DelRte_Stop,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Pass_On_Min_Freight_Chgs,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Invty_COGS_Date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Last_Royalty_StlAccr_Date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_WI_Third_Party_Owned,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Allow_Neg_Bulk_Fuel_Invty,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_GL_Status,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Uses_PD,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Org_Key,"decimal(15,0)",null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Override_Min_Load,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Fuel_COGS_Date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Def_Fuel_Origin_By,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Fuel_Vend_Auths,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Is_BOLSite,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Uses_VU,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Used_For_Drop_Ships,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Incl_In_WhPrcNtc,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Last_Royalty_Stl_Date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Deliv_TankRd_Method,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,Site_Receives_Downloads,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_attr,created_by,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,is_referred,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,effective_start_date,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,effective_end_date,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,is_current,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,checksum,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_2yrsamestore_ind,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_MTDsamestore_ind,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_samestore_ind,boolean,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_YTDsamestore_ind,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,ATM,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Lottery,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,HighFlowDieselLanes,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,EVChargerStart,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,EVChargerEnd,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Liquor,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,24_Hour,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Auto_Manual,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_competitor3_distance,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_competitor4,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_competitor4_distance,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_mclane_dc,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_median_secondary,int,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_beantocup_end,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_beantocup_start,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_bfast_end,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_bfast_start,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_bubbler_end,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_bubbler_start,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_froyo_end,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_froyo_start,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_mto_end,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_mto_start,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_pizza_end,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_pizza_start,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_specbev_end,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_specbev_start,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_speedy_end,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_speedy_start,date,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offer_yogurtmachines,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_offertype,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,adv_GNG,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,cat_Approved,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,check_Cashing,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,curbside_Pickup,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,drive_Thru,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,free_Wifi,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,frozen_Yogurt_toppings,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,heat_Slides,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,parking_Spaces_Front,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,pizza_Tower,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,chicken,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,total_Truck_Parking,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,truck_Scale,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,truck_parking,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,coam,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,distance_from_primary_highway,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,primary_highway,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,self_checkout,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,package_passer,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,rtd_dc,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,store_open,string,null
fc_entdata_gold,cdm_dim,dim_store_attr,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_store_attr,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_store_attr,Table,dim_store_attr,
fc_entdata_gold,cdm_dim,dim_store_attr,Created Time,Tue Apr 22 17:27:11 UTC 2025,
fc_entdata_gold,cdm_dim,dim_store_attr,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_store_attr,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_store_attr,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_store_attr,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_store_attr,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_store_attr,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_store_history,store_key,int,null
fc_entdata_gold,cdm_dim,dim_store_history,store_number,int,null
fc_entdata_gold,cdm_dim,dim_store_history,date,date,null
fc_entdata_gold,cdm_dim,dim_store_history,comment,string,null
fc_entdata_gold,cdm_dim,dim_store_history,type,string,null
fc_entdata_gold,cdm_dim,dim_store_history,status,string,null
fc_entdata_gold,cdm_dim,dim_store_history,order_of_reciency,int,null
fc_entdata_gold,cdm_dim,dim_store_history,loaddttm,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_history,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_history,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_history,created_by,string,null
fc_entdata_gold,cdm_dim,dim_store_history,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_store_history,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_store_history,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_store_history,Table,dim_store_history,
fc_entdata_gold,cdm_dim,dim_store_history,Created Time,Tue Apr 22 17:27:11 UTC 2025,
fc_entdata_gold,cdm_dim,dim_store_history,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_store_history,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_store_history,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_store_history,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_store_history,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_store_history,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_store_offers,dim_store_offers_sk,bigint,null
fc_entdata_gold,cdm_dim,dim_store_offers,store_offers_store_key,int,null
fc_entdata_gold,cdm_dim,dim_store_offers,store_offers_store_number,int,null
fc_entdata_gold,cdm_dim,dim_store_offers,store_offers_offer_name,string,null
fc_entdata_gold,cdm_dim,dim_store_offers,store_offers_installed_date,date,null
fc_entdata_gold,cdm_dim,dim_store_offers,store_offers_removed_date,date,null
fc_entdata_gold,cdm_dim,dim_store_offers,store_offers_machine_count,int,null
fc_entdata_gold,cdm_dim,dim_store_offers,store_offers_active,int,null
fc_entdata_gold,cdm_dim,dim_store_offers,loadtime,string,null
fc_entdata_gold,cdm_dim,dim_store_offers,is_current,int,null
fc_entdata_gold,cdm_dim,dim_store_offers,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_store_offers,start_date,date,null
fc_entdata_gold,cdm_dim,dim_store_offers,end_date,date,null
fc_entdata_gold,cdm_dim,dim_store_offers,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_offers,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_offers,created_by,string,null
fc_entdata_gold,cdm_dim,dim_store_offers,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_store_offers,is_referred,boolean,null
fc_entdata_gold,cdm_dim,dim_store_offers,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_store_offers,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_store_offers,Table,dim_store_offers,
fc_entdata_gold,cdm_dim,dim_store_offers,Created Time,Tue Sep 23 19:15:50 UTC 2025,
fc_entdata_gold,cdm_dim,dim_store_offers,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_store_offers,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_store_offers,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_store_offers,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_store_offers,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_store_offers,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_store_operator,store_operator_key,bigint,null
fc_entdata_gold,cdm_dim,dim_store_operator,store_operator_id,bigint,null
fc_entdata_gold,cdm_dim,dim_store_operator,operator_name,string,null
fc_entdata_gold,cdm_dim,dim_store_operator,store_number,int,null
fc_entdata_gold,cdm_dim,dim_store_operator,start_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_operator,end_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_operator,is_current,int,null
fc_entdata_gold,cdm_dim,dim_store_operator,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_store_operator,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_operator,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_store_operator,created_by,string,null
fc_entdata_gold,cdm_dim,dim_store_operator,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_store_operator,is_referred,string,null
fc_entdata_gold,cdm_dim,dim_store_operator,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_store_operator,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_store_operator,Table,dim_store_operator,
fc_entdata_gold,cdm_dim,dim_store_operator,Created Time,Tue Apr 22 17:27:11 UTC 2025,
fc_entdata_gold,cdm_dim,dim_store_operator,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_store_operator,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_store_operator,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_store_operator,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_store_operator,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_store_operator,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_tender_code,tender_cd_key,int,null
fc_entdata_gold,cdm_dim,dim_tender_code,tender_cd,int,null
fc_entdata_gold,cdm_dim,dim_tender_code,tender_nm,string,null
fc_entdata_gold,cdm_dim,dim_tender_code,is_current,boolean,null
fc_entdata_gold,cdm_dim,dim_tender_code,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_tender_code,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_tender_code,created_by,string,null
fc_entdata_gold,cdm_dim,dim_tender_code,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_tender_code,is_referred,string,null
fc_entdata_gold,cdm_dim,dim_tender_code,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_tender_code,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_tender_code,Table,dim_tender_code,
fc_entdata_gold,cdm_dim,dim_tender_code,Created Time,Tue Apr 22 17:27:11 UTC 2025,
